; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
2176,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.164,0,0,0,0,0,0,0,0.028,0,0,0,0,0,155.925,3511.082
2177,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.158,0,0,0,0,0,0,0,0.026,0,0,0,0,0,155.925,3511.082
2178,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.153,0,0,0,0,0,0,0,0.025,0,0,0,0,0,155.925,3511.082
2179,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.148,0,0,0,0,0,0,0,0.024,0,0,0,0,0,155.925,3511.082
2180,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.143,0,0,0,0,0,0,0,0.023,0,0,0,0,0,155.925,3511.082
2181,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.138,0,0,0,0,0,0,0,0.021,0,0,0,0,0,155.925,3511.082
2182,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.134,0,0,0,0,0,0,0,0.02,0,0,0,0,0,155.925,3511.082
2183,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.129,0,0,0,0,0,0,0,0.019,0,0,0,0,0,155.925,3511.082
2184,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.125,0,0,0,0,0,0,0,0.018,0,0,0,0,0,155.925,3511.082
2185,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.121,0,0,0,0,0,0,0,0.017,0,0,0,0,0,155.925,3511.082
2186,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.117,0,0,0,0,0,0,0,0.017,0,0,0,0,0,155.925,3511.082
2187,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.113,0,0,0,0,0,0,0,0.016,0,0,0,0,0,155.925,3511.082
2188,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.109,0,0,0,0,0,0,0,0.015,0,0,0,0,0,155.925,3511.082
2189,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.106,0,0,0,0,0,0,0,0.014,0,0,0,0,0,155.925,3511.082
2190,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.102,0,0,0,0,0,0,0,0.014,0,0,0,0,0,155.925,3511.082
2191,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.099,0,0,0,0,0,0,0,0.013,0,0,0,0,0,155.925,3511.082
2192,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.096,0,0,0,0,0,0,0,0.012,0,0,0,0,0,155.925,3511.082
2193,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.093,0,0,0,0,0,0,0,0.012,0,0,0,0,0,155.925,3511.082
2194,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.089,0,0,0,0,0,0,0,0.011,0,0,0,0,0,155.925,3511.082
2195,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.087,0,0,0,0,0,0,0,0.01,0,0,0,0,0,155.925,3511.082
2196,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.084,0,0,0,0,0,0,0,0.01,0,0,0,0,0,155.925,3511.082
2197,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.081,0,0,0,0,0,0,0,0.009,0,0,0,0,0,155.925,3511.082
2198,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.078,0,0,0,0,0,0,0,0.009,0,0,0,0,0,155.925,3511.082
2199,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.076,0,0,0,0,0,0,0,0.009,0,0,0,0,0,155.925,3511.082
2200,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.073,0,0,0,0,0,0,0,0.008,0,0,0,0,0,155.925,3511.082
2201,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.071,0,0,0,0,0,0,0,0.008,0,0,0,0,0,155.925,3511.082
2202,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.068,0,0,0,0,0,0,0,0.007,0,0,0,0,0,155.925,3511.082
2203,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.066,0,0,0,0,0,0,0,0.007,0,0,0,0,0,155.925,3511.082
2204,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.064,0,0,0,0,0,0,0,0.007,0,0,0,0,0,155.925,3511.082
2205,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.062,0,0,0,0,0,0,0,0.006,0,0,0,0,0,155.925,3511.082
2206,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.06,0,0,0,0,0,0,0,0.006,0,0,0,0,0,155.925,3511.082
2207,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.058,0,0,0,0,0,0,0,0.006,0,0,0,0,0,155.925,3511.082
2208,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.056,0,0,0,0,0,0,0,0.005,0,0,0,0,0,155.925,3511.082
2209,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.054,0,0,0,0,0,0,0,0.005,0,0,0,0,0,155.925,3511.082
2210,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.052,0,0,0,0,0,0,0,0.005,0,0,0,0,0,155.925,3511.082
2211,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.051,0,0,0,0,0,0,0,0.005,0,0,0,0,0,155.925,3511.082
2212,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.049,0,0,0,0,0,0,0,0.004,0,0,0,0,0,155.925,3511.082
2213,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.047,0,0,0,0,0,0,0,0.004,0,0,0,0,0,155.925,3511.082
2214,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.046,0,0,0,0,0,0,0,0.004,0,0,0,0,0,155.925,3511.082
2215,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.044,0,0,0,0,0,0,0,0.004,0,0,0,0,0,155.925,3511.082
2216,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.043,0,0,0,0,0,0,0,0.004,0,0,0,0,0,155.925,3511.082
2217,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.041,0,0,0,0,0,0,0,0.003,0,0,0,0,0,155.925,3511.082
2218,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.04,0,0,0,0,0,0,0,0.003,0,0,0,0,0,155.925,3511.082
2219,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.039,0,0,0,0,0,0,0,0.003,0,0,0,0,0,155.925,3511.082
2220,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.037,0,0,0,0,0,0,0,0.003,0,0,0,0,0,155.925,3511.082
2221,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.036,0,0,0,0,0,0,0,0.003,0,0,0,0,0,155.925,3511.082
2222,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.035,0,0,0,0,0,0,0,0.003,0,0,0,0,0,155.925,3511.082
2223,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.034,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2224,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.033,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2225,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.032,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2226,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.031,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2227,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.03,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2228,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.029,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2229,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.028,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2230,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.027,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2231,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.026,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2232,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.025,0,0,0,0,0,0,0,0.002,0,0,0,0,0,155.925,3511.082
2233,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.024,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2234,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.023,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2235,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.023,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2236,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.022,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2237,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.021,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2238,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.02,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2239,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.02,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2240,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.019,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2241,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.018,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2242,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.018,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2243,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.017,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2244,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.017,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2245,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.016,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2246,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.016,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2247,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.015,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2248,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.015,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2249,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.014,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2250,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.014,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2251,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.013,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2252,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.013,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2253,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.012,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2254,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.012,0,0,0,0,0,0,0,0.001,0,0,0,0,0,155.925,3511.082
2255,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2256,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2257,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2258,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2259,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2260,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2261,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
2262,-0.9308,0,142.0527,5.2823,6.4552,6455.2,607.8438,125.5104,15.9895,3.3578,25.3311,67.2382,1.092,0.0857,0.0887,0,81.2269,10.4055,148.2137,235.3925,77.4573,0.0912,0,0.0442,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,155.925,3511.082
